,P1TS,P1TI,P3TS,P2TS,P4TS,P4TI,P6TA-FS,P6TA-FG,P6TA-AS,P6TA-AG,P5TA-AS,P5TA-AG,P7TA-AS,P7TA-AG,P8H,P9H,P10H
0,1.0982453755160881,1.0398594221114725,1.0696959189042705,1.060501093580855,1.1428695986005482,1.172969705935837,1.112507955173055,1.2753521940740178,1.0815256281084273,1.5808690087747326,1.010114345684425,1.1806747375916546,1.0,1.1828969621720582,1.061652888081012,1.1870634198169192,1.0699848181747813
1,0.9384712466271533,1.0672344980059452,1.559119039628435,0.780451183503209,0.8254469508226431,1.2281146421823812,1.2428850881136138,1.3416794736681303,1.1050633550746805,1.495002820108251,0.6592824903406833,1.4083044042041462,0.5314634039266088,1.6204315075090943,1.1276114889383513,1.1221202084309707,0.9494187715741675
2,1.8328027699542073,1.5728270000506983,2.47173586249276,1.4115847499919543,1.519447321870842,1.8635984873001634,2.121516819101301,2.0080682084639956,1.8008302704394608,2.3591053500150307,1.3161680163709892,1.8747122189860055,1.572021300344762,1.866929965165181,1.9093367882353292,1.901885938517581,1.7601255071674156
3,0.0018647602330084843,0.13715785359833094,0.0,0.0,0.0,0.08864186800553552,0.0019183398674387478,0.0,0.0,0.0,0.05023120745077907,0.14548974511576138,0.0,0.0358244452240622,0.005669300115506795,0.16293638998107113,0.09289698540843923
4,1.492793072135175,0.9228509280466156,0.36861389258943517,0.2970410484305719,0.6372762123203921,1.2860478405192746,0.2658725557045297,0.984768901569712,1.2517430862012324,0.7249846248335463,0.5720745707852052,0.6588919510178884,0.9771612554911157,1.660869810025749,0.9870483543858705,1.468752615277635,1.0063168378331446
5,0.00646078235538285,0.010551218361269684,0.04916577342244393,0.09428580811471415,0.19852305672690176,0.0,0.0027971189601378992,0.00293742612584126,0.012637130843240875,0.0,0.007410865371413723,0.0,0.33644718394385165,0.0038968825556735887,0.003505324797758138,0.0,0.007839022272877036
6,0.09984541619208721,0.26580468653120937,0.36066505712269675,0.6924443888935577,0.26529527415624804,0.04475908683229931,0.10960425324141856,0.046735825088078435,0.08553670349973273,0.16059179903787044,0.8296928529243455,0.0,0.3087952190982007,0.009505913000133833,0.1017285985783303,0.07874564817801692,0.47527466130223617
7,0.0,0.0,0.0,0.005246817280745614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0016273008639016097,0.0,0.02182813082487424,0.004122684081637948,0.007728113513808075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.03943431250819716,0.061601096104304524,0.07891624452548976,0.09545673997549595,0.18623472411096914,0.04243979867654177,0.042395878303277935,0.10934371218867026,0.0598858777076687,0.11175819321406066,0.010538433237294914,0.1589667828508824,0.0,0.07856549854455205,0.027166212985688137,0.059498136781112494,0.03804122351530433
10,0.06128076298195236,0.007248056232333237,0.0,0.009745879212770056,0.009852835916485989,0.057989354390312324,0.032413049141138114,0.012843989924218138,0.024249459832477723,0.0,0.002205887350222224,0.008399873253582867,0.0,0.03598309246146151,0.02103313541423153,0.08063889045277207,0.024901222062321638
11,0.8035584637475731,0.629315291981781,0.5781433287439326,0.5124442255615951,0.4408788821530102,0.8586013382523818,0.8317377191211636,0.7708567617102621,0.7911218602507177,0.8531955148771775,0.6097661528031671,0.6883306771930113,0.5314634039266088,0.8199446116205643,0.7736853110394187,0.9320108080390024,0.7543727687661793
12,0.9890174923965619,0.9020260966872371,0.9674276518662375,0.8377239996028292,0.8563508572989037,0.9722489852151159,0.9601090012328054,0.95901425782767,0.9668964097183051,1.0,0.8545102915474827,0.8767323861649972,1.0,0.9935703795780352,0.9685588466885631,0.9865453190524592,0.9431274101532825
13,0.026925018374381784,0.016625465161874468,0.04929685488166875,0.025181135822439076,0.0763573598267462,0.10129121937537952,0.14335671109598647,0.19943510540514978,0.023933519877226753,0.49017694748272733,0.012454169449420462,0.12956547259225656,0.0,0.1483022981092842,0.06943529065566525,0.09133220911265437,0.05965471757927485
14,0.0351739253127883,0.09565271399960353,0.12342964876676515,0.018985545179213675,0.05858013447129611,0.06206815779172949,0.2692222934012051,0.18877307883014627,0.01971910654557549,0.40315132196926284,0.09778556108041635,0.13226877255916686,0.0,0.30351087839754937,0.15685403033490447,0.1806996219544854,0.14861156995943656
15,0.0029053661624992913,0.057981740446352986,0.004075796691727086,0.030422141883232584,0.017940535546233767,0.014083457388281206,0.03457942368721848,0.03622190573335254,0.033103590281694996,0.0,0.011765486731429029,0.10245588721907371,0.0,0.0036575982112251005,0.019423687947102385,0.0,0.029498626193826743
16,1.4811999241477303,0.8170238084811847,0.36182275741470177,0.2682068368790366,0.596422972904297,1.2795571623625,0.17087469698691923,0.9265856049426253,1.2420630184704362,0.5296045274687041,0.29311705547696115,0.6588919510178884,0.9771612554911157,1.4102631168784188,0.9041077954493941,1.3639550643947926,0.8112734043857984
17,0.0007460164172739903,0.0013212832551299128,0.0,0.04364448207386338,0.08575347582155642,0.0,0.0,0.0,0.0,0.0,0.002557746865319687,0.0,0.2029314594808671,0.0,0.0,0.0,0.0024977374029966433
18,0.0062416640145868,0.010551218361269684,0.04916577342244393,0.09294316532285582,0.19544166675340785,0.0,0.0027971189601378992,0.00293742612584126,0.012637130843240875,0.0,0.007410865371413723,0.0,0.33644718394385165,0.0038968825556735887,0.003505324797758138,0.0,0.007839022272877036
19,0.0,0.0,0.0,0.0013426427918583374,0.005964961049123475,0.0,0.0,0.0,0.0,0.0,0.0024776541389349396,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0013426427918583374,0.002324990463571455,0.0,0.0,0.0,0.0,0.0,0.0024776541389349396,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0013426427918583374,0.002324990463571455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.020889952101392984,0.08736776056302169,0.021602131514678796,0.24228144016239908,0.1977351609804244,0.004633521650285251,0.020139984611612486,0.00982639043544296,0.004617049827877154,0.027005059199849312,0.30087045490704534,0.0,0.0,0.008012951501531614,0.024990253489002964,0.02534702356678982,0.08343739898594456
23,0.07895546409069423,0.17843692596818764,0.33906292560801804,0.4501629487311587,0.06756011317582358,0.04012556518201405,0.08946426862980607,0.03690943465263547,0.08091965367185561,0.1335867398380211,0.5288223980172999,0.0,0.3087952190982007,0.0014929614986022187,0.07673834508932734,0.0533986246112271,0.3918372623162915
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001691020513727179,0.0,0.0
25,0.7900684390905014,0.5588860717294395,1.3457135898005606,0.4885408630989907,0.4936991729788741,0.7898581304534094,0.8759160506697279,0.8469724248540372,0.7952099176302743,0.9221325565358235,0.3560785473491926,0.7680368102463488,0.369089840863895,0.569848707189597,0.7738204762997251,0.7286855823833381,0.6491796874832128
