,P1TS,P1TI,P3TS,P2TS,P4TS,P4TI,P6TA-FS,P6TA-FG,P6TA-AS,P6TA-AG,P5TA-AS,P5TA-AG,P7TA-AS,P7TA-AG,P8H,P9H,P10H
"(('Hex', 1), ('HexNAc', 1), ('NeuAc', 2), ('Sul', 1))",0.1864446798285325,3.5186667394656794,0.0,0.0,0.0,6.257923335583275,0.7261688814243316,1.875824786231973,0.0,0.0,2.7797502369494698,3.201399355276988,0.0,3.595908569247049,0.5289028647891466,14.990824568060905,2.7489939204123957
"(('Hex', 1), ('HexNAc', 1), ('NeuAc', 2), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.5347715536889611,1.875824786231973,0.0,0.0,0.0,0.0,0.0,1.2724568725199892,0.0,0.6077565289081536,0.0
"(('Hex', 1), ('HexNAc', 1), ('NeuAc', 2), ('dHex', 1))",0.5103448267466936,0.558993679362311,0.0,2.154633636542952,2.6582211361544843,0.0,0.9709758390338415,2.4910209882673753,0.0,12.029652975028323,1.2745970496524837,0.0,0.0,2.452225778012777,0.6764531605159456,1.687054683504924,1.0818038285168192
"(('Hex', 1), ('HexNAc', 1), ('NeuAc', 2), ('dHex', 2))",0.366565320852504,0.558993679362311,0.0,2.154633636542952,2.053219088041901,0.0,0.0,0.0,0.0,0.0,1.2745970496524837,0.0,0.0,0.4156478494057437,0.3060315891294513,0.1029485851372897,0.9508219803177465
"(('Hex', 1), ('HexNAc', 1), ('Sul', 1))",15.44011812833276,25.54197258888177,9.048441571601622,27.931358093575408,27.925004178884432,23.511553291231703,10.098398700417338,23.51955909803862,22.413332585991565,15.123321758241605,37.460689892076516,11.638425444694011,22.830991796135407,40.12665366798505,22.271026379035526,21.69638589141225,20.74287720492964
"(('Hex', 1), ('HexNAc', 1), ('Sul', 1), ('dHex', 1))",0.9394395625031131,8.619311479194533,0.0,12.837783398555906,13.907645735915327,8.572828730201293,4.993795766217413,10.726570181325053,9.856852560363842,3.382147150994344,15.023850802152106,2.158518376476613,0.0,26.721523900954047,7.562269167291646,3.2989616754732514,3.821372270992087
"(('Hex', 1), ('HexNAc', 1), ('Sul', 1), ('dHex', 2))",0.0,0.0,0.0,0.1603956001004038,0.0,0.0,0.0,0.0,0.0,0.0,0.0632342505537547,0.0,0.0,0.0,0.0,0.0,0.1695563272877731
"(('Hex', 1), ('HexNAc', 1), ('dHex', 1))",27.903502390322732,57.4618422575203,38.624750968468874,46.85531267061669,54.69144158348187,51.41738248683166,75.49939217077718,60.02955150402356,47.28847971890157,60.90024653375709,54.87264249095509,60.7565498315699,20.101196252917774,65.12400572294786,48.581248350525605,38.37807805353872,46.75473801186343
"(('Hex', 1), ('HexNAc', 1), ('dHex', 2))",16.807114222839243,22.486525177502244,27.970533631690856,12.101067935737134,25.315092783479916,24.75101170277359,16.820893113362235,28.004526224383074,23.336345289788948,27.05849904149366,15.736143351099198,23.344988781071283,10.671095364905243,16.165989700573867,11.449641182959287,15.172570778005069,21.1339140660578
"(('Hex', 1), ('HexNAc', 1), ('dHex', 3))",4.262663283476719,6.593993875799817,10.716643719664173,4.344684713941501,7.098205926852075,6.8297164766545535,5.450139132739385,6.753109478604423,4.304788716991009,9.045967823503121,6.612350010849602,6.576110405015601,0.0,10.73729645895726,4.703584978034796,2.113616472137478,8.318452121191164
"(('Hex', 1), ('HexNAc', 1), ('dHex', 4))",0.0718191695273419,0.0,0.0,0.0,0.0,0.0,0.5289574206179464,0.8325992697524452,0.0,1.010777782197003,0.0,0.0,0.0,0.0,0.3244157462763088,0.0,0.0
"(('Hex', 1), ('HexNAc', 2))",98.79633413513936,99.4781794575708,100.00000000000001,90.98908016728652,99.00508629932084,98.99375256200436,98.82189180241619,98.83057321745862,98.84938300405281,97.37820218600582,96.10345744795531,99.99999999999997,99.99999999999999,99.99999999999999,98.12895560556565,97.92933941438237,96.27314004013378
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1))",60.618037886835424,32.27240817459673,42.04733435161626,26.5577789232444,36.91583022646799,41.73827950427334,60.60695662569103,33.44330237689357,39.56409833811378,41.59578826067833,18.99931073176364,37.02202628234284,44.89063537684255,28.601369436623166,50.056033856955565,56.08468227994162,36.38415999851765
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('Sul', 1))",0.1864446798285325,3.5186667394656794,0.0,0.0,0.0,6.257923335583275,0.7261688814243316,1.875824786231973,0.0,0.0,2.8429844875032244,3.201399355276988,0.0,3.595908569247049,0.5289028647891466,14.990824568060905,3.060819265822485
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.5347715536889611,1.875824786231973,0.0,0.0,0.0632342505537547,0.0,0.0,1.2724568725199892,0.0,0.6077565289081536,0.1695563272877731
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('Sul', 1), ('dHex', 2))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632342505537547,0.0,0.0,0.0,0.0,0.0,0.1695563272877731
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('dHex', 1))",5.44254691931714,8.86974072116307,8.222070585041655,9.135819891960455,11.789371979493161,6.419345791224,50.321185521889596,11.571618776763565,4.50471154137937,23.659840773348158,2.9508251159632923,11.738308403030219,0.0,8.166496707076792,21.802480627729416,4.516062814328234,8.036317561088962
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('dHex', 2))",2.957294696593714,1.649342987655789,0.0,2.154633636542952,3.3713390370258356,1.3407242343266976,0.5141827845275139,2.106604805321921,0.0,4.062596371401707,1.3378313002062383,0.0,0.0,2.5193656053833773,0.3060315891294513,1.5948417535992583,2.0826662097620283
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 1), ('dHex', 3))",0.2952499539818681,0.0,0.0,0.0,0.0,0.3818118494820513,0.5141827845275139,1.4837704155873508,0.0,3.3838348491734824,0.0,0.0,0.0,0.6130983811794146,0.0,0.6367939653223743,0.1882054962058501
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 2))",1.6194098302143218,10.456917521323858,6.732557566607511,4.773798794789893,7.455597592717661,10.223958477807264,1.682735040146682,9.664129561332437,6.058502505369793,17.269224091974124,4.625070144756321,14.353768659726791,0.0,10.249354527296033,3.0163458092746245,16.291256374496644,4.980723563889719
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 2), ('Sul', 1))",0.1864446798285325,3.5186667394656794,0.0,0.0,0.0,6.257923335583275,0.7261688814243316,1.875824786231973,0.0,0.0,2.7797502369494698,3.201399355276988,0.0,3.595908569247049,0.5289028647891466,14.990824568060905,2.7489939204123957
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 2), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.5347715536889611,1.875824786231973,0.0,0.0,0.0,0.0,0.0,1.2724568725199892,0.0,0.6077565289081536,0.0
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 2), ('dHex', 1))",0.5103448267466936,0.558993679362311,0.0,2.154633636542952,2.6582211361544843,0.0,0.9709758390338415,2.4910209882673753,0.0,12.029652975028323,1.2745970496524837,0.0,0.0,2.452225778012777,0.6764531605159456,1.687054683504924,1.0818038285168192
"(('Hex', 1), ('HexNAc', 2), ('NeuAc', 2), ('dHex', 2))",0.366565320852504,0.558993679362311,0.0,2.154633636542952,2.053219088041901,0.0,0.0,0.0,0.0,0.0,1.2745970496524837,0.0,0.0,0.4156478494057437,0.3060315891294513,0.1029485851372897,0.9508219803177465
"(('Hex', 1), ('HexNAc', 2), ('Sul', 1))",15.44011812833276,25.54197258888177,9.048441571601622,27.931358093575408,27.925004178884432,23.511553291231703,10.098398700417338,23.51955909803862,22.413332585991565,15.123321758241605,37.460689892076516,11.638425444694011,22.830991796135407,40.12665366798505,22.271026379035526,21.69638589141225,20.74287720492964
"(('Hex', 1), ('HexNAc', 2), ('Sul', 1), ('dHex', 1))",0.9394395625031131,8.619311479194533,0.0,12.837783398555906,13.907645735915327,8.572828730201293,4.993795766217413,10.726570181325053,9.856852560363842,3.382147150994344,15.023850802152106,2.158518376476613,0.0,26.721523900954047,7.562269167291646,3.2989616754732514,3.821372270992087
"(('Hex', 1), ('HexNAc', 2), ('Sul', 1), ('dHex', 2))",0.0,0.0,0.0,0.1603956001004038,0.0,0.0,0.0,0.0,0.0,0.0,0.0632342505537547,0.0,0.0,0.0,0.0,0.0,0.1695563272877731
"(('Hex', 1), ('HexNAc', 2), ('dHex', 1))",27.761753998412807,56.94002171509109,38.624750968468874,43.767763662868084,53.696527882802656,51.41738248683166,75.49939217077718,60.02955150402356,47.28847971890157,60.90024653375709,53.44186559668684,60.7565498315699,20.101196252917774,65.12400572294786,48.24315295586941,38.37807805353872,45.65810330276828
"(('Hex', 1), ('HexNAc', 2), ('dHex', 2))",16.807114222839243,22.486525177502244,27.970533631690856,12.101067935737134,25.315092783479916,24.75101170277359,16.820893113362235,28.004526224383074,23.336345289788948,27.05849904149366,15.736143351099198,23.344988781071283,10.671095364905243,16.165989700573867,11.449641182959287,15.172570778005069,21.1339140660578
"(('Hex', 1), ('HexNAc', 2), ('dHex', 3))",4.262663283476719,6.593993875799817,10.716643719664173,4.344684713941501,7.098205926852075,6.8297164766545535,5.450139132739385,6.753109478604423,4.304788716991009,9.045967823503121,6.612350010849602,6.576110405015601,0.0,10.73729645895726,4.703584978034796,2.113616472137478,8.318452121191164
"(('Hex', 1), ('HexNAc', 2), ('dHex', 4))",0.0718191695273419,0.0,0.0,0.0,0.0,0.0,0.5289574206179464,0.8325992697524452,0.0,1.010777782197003,0.0,0.0,0.0,0.0,0.3244157462763088,0.0,0.0
"(('Hex', 1), ('HexNAc', 3))",80.74792418550655,52.48063781880606,57.798175457646295,40.442113189781885,48.0907929226536,63.27328149223461,36.5596929899447,58.81909200905685,60.353595030475475,59.141122135176595,46.08832350855035,50.40368266158121,74.41147102587071,75.74006878975864,63.05639221134458,61.514007291679775,61.37738642963649
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 1))",55.14907863221299,10.365293376259231,12.482487610013138,7.407047380544235,19.543480909692633,24.496441703420835,5.578069725113889,17.13311023690161,25.70221610980636,26.02004536957581,3.3539386872426817,3.336388966513923,28.732207290725796,16.71224339363231,24.840797848341076,39.19668645185705,20.498294368110855
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 1), ('dHex', 1))",2.177127813711086,2.8164954444524155,0.4075796691727087,2.8376181171652526,5.355876246241301,2.242710038125707,1.6896582107868259,4.929432348295469,0.6065753367402814,16.09224934643003,1.307895957012247,1.1380869475744544,0.0,4.523495624208513,2.552311479702561,2.9951104159771713,2.9158629798568105
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 1), ('dHex', 2))",0.8816821365201806,1.1953395466285373,0.0,2.154633636542952,3.162413184824252,0.3818118494820513,0.5141827845275139,2.106604805321921,0.0,4.062596371401707,1.2745970496524837,0.0,0.0,1.6380149228418166,0.3060315891294513,1.4695368534103412,1.362845145589312
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 1), ('dHex', 3))",0.2952499539818681,0.0,0.0,0.0,0.0,0.3818118494820513,0.5141827845275139,1.4837704155873508,0.0,3.3838348491734824,0.0,0.0,0.0,0.6130983811794146,0.0,0.6367939653223743,0.1882054962058501
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 2))",0.5103448267466936,0.558993679362311,0.0,2.154633636542952,2.6790047336198453,0.0,0.4362042853448804,0.615196202035402,0.0,12.029652975028323,1.2745970496524837,0.0,0.0,1.1797689054927878,0.6764531605159456,1.0792981545967704,1.0818038285168192
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 2), ('dHex', 1))",0.5103448267466936,0.558993679362311,0.0,2.154633636542952,2.053219088041901,0.0,0.4362042853448804,0.615196202035402,0.0,12.029652975028323,1.2745970496524837,0.0,0.0,1.1797689054927878,0.6764531605159456,1.0792981545967704,1.0818038285168192
"(('Hex', 1), ('HexNAc', 3), ('NeuAc', 2), ('dHex', 2))",0.366565320852504,0.558993679362311,0.0,2.154633636542952,2.053219088041901,0.0,0.0,0.0,0.0,0.0,1.2745970496524837,0.0,0.0,0.4156478494057437,0.3060315891294513,0.1029485851372897,0.9508219803177465
"(('Hex', 1), ('HexNAc', 3), ('Sul', 1))",12.997872118208797,13.975551747841783,5.227677338804669,6.236163132369322,11.008649831528205,16.475409381327957,6.431790362089891,20.07068360491538,21.822073526879045,9.960983486640455,6.87096782983692,8.437026089417023,22.830991796135407,35.99580164813036,18.91852551048462,3.798666155953954,9.998756983135925
"(('Hex', 1), ('HexNAc', 3), ('Sul', 1), ('dHex', 1))",0.2741510729387599,5.324600671834874,0.0,2.052417085954677,2.650300542918216,8.572828730201293,4.1509483244335055,8.374361751195329,9.856852560363842,3.382147150994344,2.504802483983948,2.158518376476613,0.0,25.171864807360073,6.696148885943092,1.3506430250040515,1.2936773682996774
"(('Hex', 1), ('HexNAc', 3), ('dHex', 1))",13.507397038527426,30.54939289216782,21.994046484646276,17.761837507687392,19.38009724401808,29.54033403913664,22.43821322520562,30.782743070139176,19.34769682810506,35.833656218713415,32.81262860431816,34.24564835352428,10.671095364905243,49.367940702362716,21.09313414464919,18.896122406405933,27.181224971305365
"(('Hex', 1), ('HexNAc', 3), ('dHex', 2))",4.978116459866375,13.690927268676969,20.91962475375744,5.7880071822937476,11.55390454754469,10.597818482183861,13.594518900933986,10.431570488693087,4.53338115608452,11.720214103987464,12.752253404298726,13.804193154991925,10.671095364905243,11.904027014435757,9.183545640981478,5.808431035060431,12.57280898375431
"(('Hex', 1), ('HexNAc', 3), ('dHex', 3))",3.598388878371402,5.5546469538524175,9.34357937912012,0.7375327883769762,1.3185754933073563,5.42344191608646,5.083127802548418,5.587564367835978,3.2364382924433563,6.902331490123013,6.466057012719112,2.7969566828919223,0.0,9.409934190910402,4.370069910681268,1.542777142124232,7.740853083657818
"(('Hex', 1), ('HexNAc', 3), ('dHex', 4))",0.0718191695273419,0.0,0.0,0.0,0.0,0.0,0.5289574206179464,0.8325992697524452,0.0,1.010777782197003,0.0,0.0,0.0,0.0,0.3244157462763088,0.0,0.0
"(('Hex', 1), ('HexNAc', 4))",6.790692396312066,16.76009432607327,29.842125862371912,23.45611924380312,15.932479024449389,10.602225900207424,18.730960322802975,16.53615365898639,8.274008073227296,22.662777014117303,23.348175408355516,25.35925126074099,21.799227157285724,8.713055825739401,15.450345821904783,9.056635707551123,23.366677982860743
"(('Hex', 1), ('HexNAc', 4), ('NeuAc', 1))",0.2198668616858085,0.2993011100589026,0.0,0.0,0.2124452994744709,0.0,0.0,0.5666835872463247,0.0,1.2304853996994485,0.0,0.0,0.0,0.0,0.0852255875180303,0.0,0.2238176690657154
"(('Hex', 1), ('HexNAc', 4), ('NeuAc', 1), ('dHex', 1))",0.2198668616858085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238176690657154
"(('Hex', 1), ('HexNAc', 4), ('NeuAc', 1), ('dHex', 2))",0.2198668616858085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238176690657154
"(('Hex', 1), ('HexNAc', 4), ('Sul', 1))",0.1820510337444447,0.0465405465975761,0.0,0.8710365613333807,2.8492117674936073,0.0,0.0,0.0,0.0,0.0,0.2517966401785393,0.0,9.622050583181467,3.294907680047087,0.2004561427489555,0.5974918022422945,0.2490092502319548
"(('Hex', 1), ('HexNAc', 4), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.483905631299324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(('Hex', 1), ('HexNAc', 4), ('dHex', 1))",5.2264888135695395,10.682756750592286,11.340582169016994,9.8249542933385,7.503454238307239,7.025590763531234,10.778734110047331,11.833120875148575,4.328971610438156,14.63145805674655,16.23289194002819,17.67802668456394,0.0,2.0587046684904946,7.712269018122447,4.490858186864758,15.388520213830965
"(('Hex', 1), ('HexNAc', 4), ('dHex', 2))",3.9085445977057534,6.473399467381888,10.673740107300867,2.0345085748348715,4.399644626444473,2.5336551056701584,7.602682441169768,5.122647208122761,2.6285943886807233,5.92981606804327,11.116640658700653,4.4820760221268365,0.0,0.7123537899543175,6.327722547230183,2.1883036580745543,10.128292230781568
"(('Hex', 1), ('HexNAc', 4), ('dHex', 3))",3.2313197548621924,4.0105538991458305,0.0,0.5332831313812689,0.9404149249545837,1.2244115480516435,1.8162573797015442,1.631925489571021,2.126642447941765,2.146999927653218,6.466057012719112,1.5902933758627578,0.0,0.3379613435947685,2.864252289243647,0.9059831768018578,7.552647587451968
"(('Hex', 1), ('HexNAc', 5))",4.9056990492264125,11.089926210556374,18.501543693354918,20.169506055655866,7.765607750621325,3.616690244812037,10.712744784147867,5.541779414292723,4.564354221435517,12.072872210916481,21.834597145718323,5.318760223606869,12.177176574104257,0.3665676955832814,8.682322370265538,3.8035336811900393,17.689076255295348
"(('Hex', 1), ('HexNAc', 5), ('dHex', 1))",3.523546500228331,8.519050750096099,0.0,7.40937766652463,2.9440580549604443,1.9179233972254837,2.760518571392227,2.4995794395447564,2.34917914867068,6.025483770421591,15.748639888393654,0.0,0.0,0.1136183247513222,3.8557572321429645,1.9494121143824648,11.828062162784569
"(('Hex', 1), ('HexNAc', 5), ('dHex', 2))",3.1270198429705225,5.967322144120284,0.0,0.6512885954750673,2.0647644425613114,1.2244115480516435,1.9039369934328105,0.9622349594881566,2.126642447941765,2.146999927653218,11.116640658700653,0.0,0.0,0.0,3.334217798144815,0.9059831768018578,9.306659511798758
"(('Hex', 1), ('HexNAc', 5), ('dHex', 3))",2.865930497109326,4.0105538991458305,0.0,0.5332831313812689,0.9404149249545837,1.2244115480516435,1.7361949888049226,0.9622349594881566,2.126642447941765,2.146999927653218,6.466057012719112,0.0,0.0,0.0,2.864252289243647,0.9059831768018578,7.413861928178209
"(('Hex', 1), ('HexNAc', 6))",1.3821525489980822,2.326664370870852,4.270615348430323,12.765459168049757,2.7938386405675706,1.2813381290972807,4.352985761498985,1.1968966503510066,2.215175072764837,2.9105122234786203,5.98282083219918,0.0,12.177176574104257,0.0,3.199312052860595,1.7118812415564495,5.317953334241744
"(('Hex', 1), ('HexNAc', 6), ('dHex', 1))",0.0,0.0,0.0,1.5300588728680962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(('Hex', 1), ('HexNAc', 7))",1.1446910765258111,2.326664370870852,4.270615348430323,10.641509749240882,1.4561841672631406,0.979192671974061,2.480996858144282,0.832442824944149,0.8709146591899551,2.9105122234786203,5.98282083219918,0.0,12.177176574104257,0.0,1.5096377158733845,0.6641779402732955,4.894916655329972
"(('Hex', 1), ('NeuAc', 1))",60.80155968663653,32.79422871702594,42.04733435161626,29.645327930993005,37.9107439271472,41.73827950427334,60.60695662569103,33.44330237689357,39.56409833811378,41.59578826067833,20.089953655241775,37.02202628234284,44.89063537684255,28.601369436623166,50.056033856955565,56.08468227994162,37.34399512954472
"(('Hex', 1), ('NeuAc', 1), ('Sul', 1))",0.1864446798285325,3.5186667394656794,0.0,0.0,0.0,6.257923335583275,0.7261688814243316,1.875824786231973,0.0,0.0,2.8429844875032244,3.201399355276988,0.0,3.595908569247049,0.5289028647891466,14.990824568060905,3.060819265822485
"(('Hex', 1), ('NeuAc', 1), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.5347715536889611,1.875824786231973,0.0,0.0,0.0632342505537547,0.0,0.0,1.2724568725199892,0.0,0.6077565289081536,0.1695563272877731
"(('Hex', 1), ('NeuAc', 1), ('Sul', 1), ('dHex', 2))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632342505537547,0.0,0.0,0.0,0.0,0.0,0.1695563272877731
"(('Hex', 1), ('NeuAc', 1), ('dHex', 1))",5.44254691931714,9.391561263592283,8.222070585041655,12.223368899709063,12.784285680172376,6.419345791224,50.321185521889596,11.571618776763565,4.50471154137937,23.659840773348158,4.041468039441426,11.738308403030219,0.0,8.166496707076792,21.802480627729416,4.516062814328234,8.658634523054944
"(('Hex', 1), ('NeuAc', 1), ('dHex', 2))",2.957294696593714,1.649342987655789,0.0,2.154633636542952,3.3713390370258356,1.3407242343266976,0.5141827845275139,2.106604805321921,0.0,4.062596371401707,1.3378313002062383,0.0,0.0,2.5193656053833773,0.3060315891294513,1.5948417535992583,2.0826662097620283
"(('Hex', 1), ('NeuAc', 1), ('dHex', 3))",0.2952499539818681,0.0,0.0,0.0,0.0,0.3818118494820513,0.5141827845275139,1.4837704155873508,0.0,3.3838348491734824,0.0,0.0,0.0,0.6130983811794146,0.0,0.6367939653223743,0.1882054962058501
"(('Hex', 1), ('NeuAc', 2))",1.802931630015425,10.456917521323858,6.732557566607511,4.773798794789893,7.455597592717661,10.223958477807264,1.682735040146682,9.664129561332437,6.058502505369793,17.269224091974124,4.625070144756321,14.353768659726791,0.0,10.249354527296033,3.0163458092746245,16.291256374496644,5.318241732950803
"(('Hex', 1), ('NeuAc', 2), ('Sul', 1))",0.1864446798285325,3.5186667394656794,0.0,0.0,0.0,6.257923335583275,0.7261688814243316,1.875824786231973,0.0,0.0,2.7797502369494698,3.201399355276988,0.0,3.595908569247049,0.5289028647891466,14.990824568060905,2.7489939204123957
"(('Hex', 1), ('NeuAc', 2), ('Sul', 1), ('dHex', 1))",0.0,0.0,0.0,0.0,0.0,0.0,0.5347715536889611,1.875824786231973,0.0,0.0,0.0,0.0,0.0,1.2724568725199892,0.0,0.6077565289081536,0.0
"(('Hex', 1), ('NeuAc', 2), ('dHex', 1))",0.5103448267466936,0.558993679362311,0.0,2.154633636542952,2.6582211361544843,0.0,0.9709758390338415,2.4910209882673753,0.0,12.029652975028323,1.2745970496524837,0.0,0.0,2.452225778012777,0.6764531605159456,1.687054683504924,1.0818038285168192
"(('Hex', 1), ('NeuAc', 2), ('dHex', 2))",0.366565320852504,0.558993679362311,0.0,2.154633636542952,2.053219088041901,0.0,0.0,0.0,0.0,0.0,1.2745970496524837,0.0,0.0,0.4156478494057437,0.3060315891294513,0.1029485851372897,0.9508219803177465
"(('Hex', 1), ('Sul', 1))",15.44011812833276,25.54197258888177,9.048441571601622,27.931358093575408,27.925004178884432,23.511553291231703,10.098398700417338,23.51955909803862,22.413332585991565,15.123321758241605,37.460689892076516,11.638425444694011,22.830991796135407,40.12665366798505,22.271026379035526,21.69638589141225,20.74287720492964
"(('Hex', 1), ('Sul', 1), ('dHex', 1))",0.9394395625031131,8.619311479194533,0.0,12.837783398555906,13.907645735915327,8.572828730201293,4.993795766217413,10.726570181325053,9.856852560363842,3.382147150994344,15.023850802152106,2.158518376476613,0.0,26.721523900954047,7.562269167291646,3.2989616754732514,3.821372270992087
"(('Hex', 1), ('Sul', 1), ('dHex', 2))",0.0,0.0,0.0,0.1603956001004038,0.0,0.0,0.0,0.0,0.0,0.0,0.0632342505537547,0.0,0.0,0.0,0.0,0.0,0.1695563272877731
"(('Hex', 1), ('dHex', 1))",27.903502390322732,57.4618422575203,38.624750968468874,46.85531267061669,54.69144158348187,51.41738248683166,75.49939217077718,60.02955150402356,47.28847971890157,60.90024653375709,54.87264249095509,60.7565498315699,20.101196252917774,65.12400572294786,48.581248350525605,38.37807805353872,46.75473801186343
"(('Hex', 1), ('dHex', 2))",16.807114222839243,22.486525177502244,27.970533631690856,12.101067935737134,25.315092783479916,24.75101170277359,16.820893113362235,28.004526224383074,23.336345289788948,27.05849904149366,15.736143351099198,23.344988781071283,10.671095364905243,16.165989700573867,11.449641182959287,15.172570778005069,21.1339140660578
"(('Hex', 1), ('dHex', 3))",4.262663283476719,6.593993875799817,10.716643719664173,4.344684713941501,7.098205926852075,6.8297164766545535,5.450139132739385,6.753109478604423,4.304788716991009,9.045967823503121,6.612350010849602,6.576110405015601,0.0,10.73729645895726,4.703584978034796,2.113616472137478,8.318452121191164
"(('Hex', 1), ('dHex', 4))",0.0718191695273419,0.0,0.0,0.0,0.0,0.0,0.5289574206179464,0.8325992697524452,0.0,1.010777782197003,0.0,0.0,0.0,0.0,0.3244157462763088,0.0,0.0
