,"L1,1","L1,2","L1,3","L1,4","L1,7","L1,14","L1,28","L1,42","L2,1","L2,2","L2,3","L2,4","L2,7","L2,14","L2,28","L2,42","L3,1","L3,2","L3,3","L3,4","L3,7","L3,14","L3,28","L3,42","L4,1","L4,2","L4,3","L4,4","L4,7","L4,14","L4,28","L4,42","L5,1","L5,2","L5,3","L5,4","L5,7","L5,14","L5,28","L5,42","L6,2","L6,3","L6,4","L6,7","L6,14","L6,28","L6,42"
L26706,0.05810718597448952,0.05800320062706162,0.07408721359940873,0.08785990805710138,0.05713513269949985,0.09321169011906602,0.05254719420739591,0.061237560350773476,0.14847125290794286,0.1581672957078908,0.1638209068487953,0.16844281851439474,0.15799917886957712,0.08428571428571427,0.046780805401495054,0.07842401500938086,0.12972872075659533,0.1812801692785823,0.12851498954217988,0.17129810101910115,0.17653445743118093,0.17521883489284634,0.12575438596491229,0.08275862068965517,0.11700133868808567,0.09957848169942823,0.06798035457594634,0.10391555772312408,0.09711940189107968,0.06658255227108867,0.0579855873973521,0.0600116754232341,0.06177943865786754,0.07314671123313836,0.1181375381821184,0.15413145539906106,0.15879501007789945,0.12458682939232138,0.10277025951281643,0.07595986400199023,0.09772302830053152,0.12400504231946695,0.09789605149389953,0.07433714688499701,0.08565761745382422,0.07289829512051735,0.07513285688107019
L26707,0.00894966143509527,0.013814951500702178,0.008721359940872137,0.012823614807645777,0.009777857883116298,0.011690119066027524,0.01148176881303336,0.01340033500837521,0.04569624459953473,0.031510576669885014,0.031493075317776516,0.03706060124065532,0.034145340084850144,0.029480519480519482,0.018567639257294433,0.022889305816135085,0.054566948730711794,0.03531045427494545,0.026803005654969403,0.026619145737038483,0.028294053777862937,0.028222155146393,0.02498245614035088,0.022686025408348458,0.020990629183400267,0.010809231668127374,0.016441063727839003,0.01250609628649063,0.013523418602946568,0.024441240086517664,0.026423104854477405,0.030297723292469356,0.010866396331928652,0.013131192551032591,0.006480640634029555,0.013615023474178405,0.01427248461077518,0.01983218916857361,0.01536379557395319,0.017497304917489014,0.013396063783939087,0.018620565460111645,0.016524161783072342,0.025809250121997505,0.03133134994421718,0.023584742538990903,0.03399303646692322
L26709,0.19180095533042885,0.2908978085502466,0.427760532150776,0.42780667795789984,0.4693371783895823,0.4652852945724447,0.4202741143004913,0.4330475908956548,0.6949983383183782,0.7519529535679803,0.7761335609941188,0.7895657706378241,0.7982071985767073,0.8372727272727273,0.9192187123221606,0.8446529080675422,0.7208810353409657,0.7268729749388348,0.8227593152064451,0.7973492231441778,0.7873155776968768,0.7487171747660729,0.7980350877192982,0.7856624319419238,0.22907630522088354,0.3376737197946663,0.4894885002395784,0.591792656587473,0.5766693542475995,0.5417808219178082,0.4258979945254455,0.4407472270869819,0.1670244626434497,0.3150889339859138,0.37100635680673655,0.3986854460093897,0.38846216702075503,0.3748410882278159,0.3361725839834421,0.31768803383365124,0.5158023272518316,0.5120835584368809,0.5834374099337112,0.5875128775145041,0.5086153464732862,0.5481896462288619,0.4828660436137072
L482,0.0275838538659388,0.020477481302459258,0.010258684405025871,0.012884103556738444,0.017573108637858784,0.02087521261790629,0.015567623480734418,0.013892994383683122,0.052675307411100034,0.027911875713157203,0.02656042496679947,0.03467472562430412,0.048994115231969344,0.026753246753246755,0.017361948396431154,0.025515947467166983,0.05612244897959184,0.015572307081928187,0.02215508559919436,0.04560895472517682,0.08456281535415469,0.1178690009055237,0.07017543859649122,0.04083484573502722,0.03866131191432396,0.03610032970243312,0.014404647819837087,0.01654706333170766,0.026643700065967897,0.02801009372746936,0.027093458466007487,0.029889083479276126,0.0264503988762556,0.013578846842545064,0.014323454140179971,0.018262910798122062,0.021953478237184725,0.027777777777777776,0.0224486546728228,0.01948751969483373,0.017418474357132598,0.016963803349540788,0.02177602715598681,0.021281787127907608,0.02717862898227346,0.02489884842826019,0.018141836173721827
L26711,0.06319878221615663,0.05682746007381038,0.0629120473022912,0.0701971933220421,0.09412877934483846,0.07375908458326891,0.0891130074993535,0.099812789437383,0.4202392821535394,0.3204599315369086,0.2763232783153102,0.25274375695880386,0.29471739427945803,0.25142857142857145,0.2411381721726549,0.3418386491557223,0.4706321553011448,0.4084507042253521,0.3353474320241692,0.2910285682463663,0.3001852206680718,0.2865982493208573,0.3907368421052632,0.4602540834845735,0.08856760374832665,0.08851884312007012,0.1664171058936272,0.15627394969692748,0.1634171369933299,0.15075702956020187,0.1587620803307078,0.16684179801517804,0.09122472237682544,0.1064223469022323,0.10637331792289276,0.10779342723004696,0.11657678269869805,0.13494787693872362,0.12314918006686833,0.11833485363628825,0.19487142651917827,0.20594273365748245,0.19777756428731547,0.22884021037792115,0.2379447130283873,0.2486426669433205,0.2123877588418545
L26713,0.09650412051860796,0.17378098566249714,0.2484552845528455,0.2460984756835229,0.21484251791105305,0.23797742384413176,0.17926040858546674,0.18479653167799784,0.021768029245596544,0.03115948389361889,0.04316069057104914,0.044059169715285514,0.047078144245244286,0.05935064935064935,0.05160356884494816,0.0551594746716698,0.03247884519661523,0.018283409376446468,0.03121852970795569,0.03319039928718605,0.05135083349300632,0.047841835194687585,0.043649122807017535,0.03575317604355717,0.09119143239625167,0.15967614039480826,0.17776712985146145,0.18971643558837872,0.17866305064868432,0.15529920692141316,0.09921233450645216,0.09013426736719206,0.05242373645013385,0.15273964426405634,0.1837695038388508,0.17338028169014086,0.1382578852753718,0.10316552250190694,0.1104123547205859,0.10357409403764822,0.1499425369918115,0.14536286691878264,0.14945399814263294,0.12400368703573172,0.07381926366679062,0.10149738907908842,0.08484515301447683
L26715,0.01716445330953756,0.014076227179202457,0.009490022172949005,0.01615049600774256,0.028252151579326812,0.02248337714550796,0.02756658908714766,0.024386639077741648,0.0619807244931871,0.04248222592820153,0.05397457787896035,0.0606012406553205,0.08355002052826058,0.07025974025974026,0.04075235109717868,0.058161350844277676,0.07478845196615233,0.017423791575745553,0.040901696490820365,0.06638079857437211,0.1329756658363671,0.16269242378508905,0.10049122807017544,0.060072595281306713,0.030789825970548863,0.02925587412879262,0.016381169142309537,0.0268236605587682,0.0481565638056146,0.07249459264599856,0.06558292832802637,0.07425569176882663,0.020778670059102597,0.01211650949027098,0.014034508379427062,0.02220657276995305,0.03061502424143378,0.04544876684464785,0.037255214137876136,0.03715067584376814,0.020327539146674328,0.028092922744462453,0.03711531687321869,0.04400043376890962,0.052931697037312514,0.04281218660303628,0.040040315191497165
L26718,0.008214791874442287,0.0002612756785002776,0.001951219512195122,0.003568836196467457,0.0025233181633848513,0.003154476573372507,0.002534264287561417,0.0028081584392550987,0.01296111665004985,0.0046519792855262,0.0030354771390627964,0.0025449339907746144,0.006979608594498426,0.003376623376623377,0.0019291053773812395,0.00225140712945591,0.021154803384768543,0.0038021556569463725,0.004338058718723371,0.01308681851088712,0.022034872580954202,0.027316631451856324,0.013333333333333334,0.007622504537205081,0.01183400267737617,0.010308417845665873,0.004701724964063249,0.0028217097470912005,0.004654401524591366,0.0023071377072819035,0.0030724540528462092,0.0033858727378867485,0.00985926691579868,0.00038796705264414465,0.004458020308759184,0.0036619718309859155,0.00408563490766465,0.005085176709890669,0.005253940455341506,0.0030682477817397798,0.0053153282574342755,0.006086799927966865,0.0075895859352483434,0.0039852518570731455,0.008026527829428538,0.006120966905280631,0.002473886750962067
L26722,0.007716130386856332,0.010712302818511382,0.006444937176644494,0.01179530607307041,0.007795250754742486,0.007422297819700016,0.008895784846133953,0.010444378756527735,0.01744765702891326,0.007811814271921355,0.01384936444697401,0.01638301256561158,0.018680717120569318,0.015324675324675324,0.009163250542560888,0.00675422138836773,0.038078646092583365,0.017556040468161078,0.015880393523898056,0.019769449239850755,0.021971003385067384,0.01916691820102626,0.014175438596491228,0.010163339382940107,0.0163855421686747,0.009139852259922374,0.011589602299952085,0.010102417613042569,0.01110459576339515,0.021917808219178082,0.023294788000670356,0.026911850554582603,0.009488219236171849,0.010504954040826072,0.00470568810369025,0.012159624413145541,0.012420330119300537,0.017670989066870074,0.014010507880910685,0.01500953644580811,0.00908633816980319,0.015018908698001081,0.014154417651391424,0.022122214390283574,0.0279843808107103,0.017947919908704226,0.026571376214037015
L26757,0.030995748254684794,0.027107351644403803,0.04366592756836659,0.056315025405274624,0.0249177668634254,0.049420132982835936,0.019756917507111456,0.02300719282687949,0.07419408441342637,0.07408057579215307,0.07825839499146273,0.07459837760458088,0.07506500615847816,0.027142857142857142,0.009404388714733545,0.016135084427767354,0.0704330512692882,0.04942802354030285,0.05197923929041754,0.06899816227654954,0.07300249089863957,0.06021732568668881,0.04014035087719298,0.021415607985480943,0.06447121820615796,0.034097074412587115,0.02931839961667465,0.04194245105552846,0.0418163160595177,0.02292718096611392,0.019105077928607345,0.018563922942206657,0.030929474437465212,0.03617046675420795,0.06393956905803681,0.0804225352112676,0.08160374788908863,0.051614543605390285,0.03836968635567585,0.020731403930674186,0.04464157448642436,0.05596974608319827,0.053255195824126564,0.031529577617524264,0.024916325771662327,0.02258187225507487,0.009162543522081729
L26758,0.00894966143509527,0.013814951500702178,0.008721359940872137,0.012823614807645777,0.009777857883116298,0.011690119066027524,0.01148176881303336,0.01340033500837521,0.04569624459953473,0.031510576669885014,0.031493075317776516,0.03706060124065532,0.034145340084850144,0.029480519480519482,0.018567639257294433,0.022889305816135085,0.054566948730711794,0.03531045427494545,0.026803005654969403,0.026619145737038483,0.028294053777862937,0.028222155146393,0.02498245614035088,0.022686025408348458,0.020990629183400267,0.010809231668127374,0.016441063727839003,0.01250609628649063,0.013523418602946568,0.024441240086517664,0.026423104854477405,0.030297723292469356,0.010866396331928652,0.013131192551032591,0.006480640634029555,0.013615023474178405,0.01427248461077518,0.01983218916857361,0.01536379557395319,0.017497304917489014,0.013396063783939087,0.018620565460111645,0.016524161783072342,0.025809250121997505,0.03133134994421718,0.023584742538990903,0.03399303646692322
L26759,0.0275838538659388,0.020477481302459258,0.010258684405025871,0.012884103556738444,0.017573108637858784,0.02087521261790629,0.015567623480734418,0.013892994383683122,0.052675307411100034,0.027911875713157203,0.02656042496679947,0.03467472562430412,0.048994115231969344,0.026753246753246755,0.017361948396431154,0.025515947467166983,0.05612244897959184,0.015572307081928187,0.02215508559919436,0.04560895472517682,0.08456281535415469,0.1178690009055237,0.07017543859649122,0.04083484573502722,0.03866131191432396,0.03610032970243312,0.014404647819837087,0.01654706333170766,0.026643700065967897,0.02801009372746936,0.027093458466007487,0.029889083479276126,0.0264503988762556,0.013578846842545064,0.014323454140179971,0.018262910798122062,0.021953478237184725,0.027777777777777776,0.0224486546728228,0.01948751969483373,0.017418474357132598,0.016963803349540788,0.02177602715598681,0.021281787127907608,0.02717862898227346,0.02489884842826019,0.018141836173721827
L26760,0.06319878221615663,0.05682746007381038,0.0629120473022912,0.0701971933220421,0.09412877934483846,0.07375908458326891,0.0891130074993535,0.099812789437383,0.4202392821535394,0.3204599315369086,0.2763232783153102,0.25274375695880386,0.29471739427945803,0.25142857142857145,0.2411381721726549,0.3418386491557223,0.4706321553011448,0.4084507042253521,0.3353474320241692,0.2910285682463663,0.3001852206680718,0.2865982493208573,0.3907368421052632,0.4602540834845735,0.08856760374832665,0.08851884312007012,0.1664171058936272,0.15627394969692748,0.1634171369933299,0.15075702956020187,0.1587620803307078,0.16684179801517804,0.09122472237682544,0.1064223469022323,0.10637331792289276,0.10779342723004696,0.11657678269869805,0.13494787693872362,0.12314918006686833,0.11833485363628825,0.19487142651917827,0.20594273365748245,0.19777756428731547,0.22884021037792115,0.2379447130283873,0.2486426669433205,0.2123877588418545
L26761,0.09650412051860796,0.17378098566249714,0.2484552845528455,0.2460984756835229,0.21484251791105305,0.23797742384413176,0.17926040858546674,0.18479653167799784,0.021768029245596544,0.03115948389361889,0.04316069057104914,0.044059169715285514,0.047078144245244286,0.05935064935064935,0.05160356884494816,0.0551594746716698,0.03247884519661523,0.018283409376446468,0.03121852970795569,0.03319039928718605,0.05135083349300632,0.047841835194687585,0.043649122807017535,0.03575317604355717,0.09119143239625167,0.15967614039480826,0.17776712985146145,0.18971643558837872,0.17866305064868432,0.15529920692141316,0.09921233450645216,0.09013426736719206,0.05242373645013385,0.15273964426405634,0.1837695038388508,0.17338028169014086,0.1382578852753718,0.10316552250190694,0.1104123547205859,0.10357409403764822,0.1499425369918115,0.14536286691878264,0.14945399814263294,0.12400368703573172,0.07381926366679062,0.10149738907908842,0.08484515301447683
L26762,0.01716445330953756,0.014076227179202457,0.009490022172949005,0.01615049600774256,0.028252151579326812,0.02248337714550796,0.02756658908714766,0.024386639077741648,0.0619807244931871,0.04248222592820153,0.05397457787896035,0.0606012406553205,0.08355002052826058,0.07025974025974026,0.04075235109717868,0.058161350844277676,0.07478845196615233,0.017423791575745553,0.040901696490820365,0.06638079857437211,0.1329756658363671,0.16269242378508905,0.10049122807017544,0.060072595281306713,0.030789825970548863,0.02925587412879262,0.016381169142309537,0.0268236605587682,0.0481565638056146,0.07249459264599856,0.06558292832802637,0.07425569176882663,0.020778670059102597,0.01211650949027098,0.014034508379427062,0.02220657276995305,0.03061502424143378,0.04544876684464785,0.037255214137876136,0.03715067584376814,0.020327539146674328,0.028092922744462453,0.03711531687321869,0.04400043376890962,0.052931697037312514,0.04281218660303628,0.040040315191497165
L26764,0.003936801217783843,0.006564551422319475,0.003488543976348855,0.005595209291071861,0.013562835128193573,0.008597494974485852,0.014378070855960691,0.012316484382697805,0.009388501163177135,0.016940226454840692,0.032726237905520775,0.039605535231429935,0.037703571917339536,0.046103896103896105,0.025078369905956112,0.035647279549718566,0.01872822299651568,0.0034715334259075577,0.020915640250987685,0.031631118783761215,0.05365012454493198,0.04769091457893148,0.032842105263157895,0.020871143375680586,0.004123159303882196,0.004340386461333,0.005031145184475324,0.01578067303002856,0.027413325514916074,0.049242970439798125,0.04200882632255181,0.04804436660828955,0.004373061938459092,0.007251999522502089,0.0041277965821844296,0.008967136150234742,0.012965081440322494,0.01976862445969997,0.014965769781881862,0.01965337092627913,0.006967389742853039,0.01267783180262921,0.01902200019214141,0.024887491189069025,0.02714763852733358,0.020368641283673963,0.024189114898295762
L26775,0.007716130386856332,0.010712302818511382,0.006444937176644494,0.01179530607307041,0.007795250754742486,0.007422297819700016,0.008895784846133953,0.010444378756527735,0.01744765702891326,0.007811814271921355,0.01384936444697401,0.01638301256561158,0.018680717120569318,0.015324675324675324,0.009163250542560888,0.00675422138836773,0.038078646092583365,0.017556040468161078,0.015880393523898056,0.019769449239850755,0.021971003385067384,0.01916691820102626,0.014175438596491228,0.010163339382940107,0.0163855421686747,0.009139852259922374,0.011589602299952085,0.010102417613042569,0.01110459576339515,0.021917808219178082,0.023294788000670356,0.026911850554582603,0.009488219236171849,0.010504954040826072,0.00470568810369025,0.012159624413145541,0.012420330119300537,0.017670989066870074,0.014010507880910685,0.01500953644580811,0.00908633816980319,0.015018908698001081,0.014154417651391424,0.022122214390283574,0.0279843808107103,0.017947919908704226,0.026571376214037015
L26729,0.0025982888037373365,0.0016982919102518045,0.002690317812269032,0.004445923058311154,0.009958094894786643,0.006680068037730014,0.009723299715541764,0.007833284067395802,0.007643735460285809,0.014482577020977794,0.02523240371845949,0.026403690154286626,0.0257971807855481,0.033896103896103896,0.01808536291294912,0.03039399624765478,0.01592832254853161,0.0031739734179726245,0.009450770780075916,0.014590410424903938,0.032956505077601075,0.030636884998490793,0.02231578947368421,0.014156079854809437,0.0031593038821954487,0.0017528483786152498,0.003623622424532822,0.01163519821640075,0.019423880378215932,0.029199711607786588,0.019998882743980786,0.022124927028604788,0.0024913201346373013,0.001163901157932434,0.002476677949310658,0.005164319248826291,0.00631911532385466,0.008072718026951437,0.006209202356312689,0.007712082262210797,0.0028372360293061343,0.003925805870700522,0.008262080891536171,0.008838041533373095,0.004710549150861536,0.007538817996334336,0.00613890415979476
L26731,0.003936801217783843,0.006564551422319475,0.003488543976348855,0.005595209291071861,0.013562835128193573,0.008597494974485852,0.014378070855960691,0.012316484382697805,0.009388501163177135,0.016940226454840692,0.032726237905520775,0.039605535231429935,0.037703571917339536,0.046103896103896105,0.025078369905956112,0.035647279549718566,0.01872822299651568,0.0034715334259075577,0.020915640250987685,0.031631118783761215,0.05365012454493198,0.04769091457893148,0.032842105263157895,0.020871143375680586,0.004123159303882196,0.004340386461333,0.005031145184475324,0.01578067303002856,0.027413325514916074,0.049242970439798125,0.04200882632255181,0.04804436660828955,0.004373061938459092,0.007251999522502089,0.0041277965821844296,0.008967136150234742,0.012965081440322494,0.01976862445969997,0.014965769781881862,0.01965337092627913,0.006967389742853039,0.01267783180262921,0.01902200019214141,0.024887491189069025,0.02714763852733358,0.020368641283673963,0.024189114898295762
L26740,0.013227652091753712,0.007511675756882981,0.006001478196600148,0.0105552867166707,0.014689316451133241,0.013885882171022112,0.013188518231186969,0.012070154695043848,0.05259222333000997,0.02554199947336084,0.021248339973439574,0.02099570542389057,0.04584644861092104,0.02415584415584416,0.01567398119122257,0.0225140712945591,0.05606022896963664,0.013952258149837995,0.01998605623983268,0.0347496797906109,0.07932554129143514,0.11500150920615755,0.06764912280701754,0.039201451905626135,0.02666666666666667,0.024915487667459626,0.011350023957834212,0.011042987528739636,0.020743238290698532,0.02325162220620043,0.023574102005474558,0.02621132516053707,0.016405608120643504,0.004864509967768891,0.009906711797242632,0.01323943661971831,0.017649942801111294,0.025680142384947875,0.022289444355994267,0.017497304917489014,0.01336014940382129,0.015415090941833244,0.018093316681077276,0.01911294257984059,0.02578405850997893,0.022443545319362317,0.01585120029320139
L26743,0.007716130386856332,0.010712302818511382,0.006444937176644494,0.01179530607307041,0.007795250754742486,0.007422297819700016,0.008895784846133953,0.010444378756527735,0.01744765702891326,0.007811814271921355,0.01384936444697401,0.01638301256561158,0.018680717120569318,0.015324675324675324,0.009163250542560888,0.00675422138836773,0.038078646092583365,0.017556040468161078,0.015880393523898056,0.019769449239850755,0.021971003385067384,0.01916691820102626,0.014175438596491228,0.010163339382940107,0.0163855421686747,0.009139852259922374,0.011589602299952085,0.010102417613042569,0.01110459576339515,0.021917808219178082,0.023294788000670356,0.026911850554582603,0.009488219236171849,0.010504954040826072,0.00470568810369025,0.012159624413145541,0.012420330119300537,0.017670989066870074,0.014010507880910685,0.01500953644580811,0.00908633816980319,0.015018908698001081,0.014154417651391424,0.022122214390283574,0.0279843808107103,0.017947919908704226,0.026571376214037015
L26750,0.051782058684583486,0.042751232894607916,0.04795269770879527,0.056768691023469625,0.07141891587437481,0.05628575846605845,0.06506335660718904,0.06946497191841561,0.1203888334995015,0.0536294215746511,0.036425725668753565,0.02990297439160172,0.05576844122074723,0.034805194805194804,0.027007475283337357,0.03864915572232645,0.16494524639123942,0.025094227335846063,0.04446510186691456,0.03341315364481818,0.03781056396499968,0.0479927558104437,0.07045614035087719,0.08747731397459166,0.011566265060240964,0.008555569467050625,0.09532223287014854,0.08367588657423533,0.10085758264311367,0.09765681326604182,0.10703312664096977,0.10502043199065966,0.07699239352256765,0.08762086665870837,0.08825229092710311,0.08685446009389672,0.09179059759219917,0.10659801678108316,0.09608342620601816,0.08839870636039472,0.13633098692716564,0.14367008824059066,0.13398661414801294,0.1534728623325923,0.15994173794471306,0.1781305114638448,0.1329485065054059
L26689,0.0025982888037373365,0.0016982919102518045,0.002690317812269032,0.004445923058311154,0.009958094894786643,0.006680068037730014,0.009723299715541764,0.007833284067395802,0.007643735460285809,0.014482577020977794,0.02523240371845949,0.026403690154286626,0.0257971807855481,0.033896103896103896,0.01808536291294912,0.03039399624765478,0.01592832254853161,0.0031739734179726245,0.009450770780075916,0.014590410424903938,0.032956505077601075,0.030636884998490793,0.02231578947368421,0.014156079854809437,0.0031593038821954487,0.0017528483786152498,0.003623622424532822,0.01163519821640075,0.019423880378215932,0.029199711607786588,0.019998882743980786,0.022124927028604788,0.0024913201346373013,0.001163901157932434,0.002476677949310658,0.005164319248826291,0.00631911532385466,0.008072718026951437,0.006209202356312689,0.007712082262210797,0.0028372360293061343,0.003925805870700522,0.008262080891536171,0.008838041533373095,0.004710549150861536,0.007538817996334336,0.00613890415979476
L26696,0.013227652091753712,0.007511675756882981,0.006001478196600148,0.0105552867166707,0.014689316451133241,0.013885882171022112,0.013188518231186969,0.012070154695043848,0.05259222333000997,0.02554199947336084,0.021248339973439574,0.02099570542389057,0.04584644861092104,0.02415584415584416,0.01567398119122257,0.0225140712945591,0.05606022896963664,0.013952258149837995,0.01998605623983268,0.0347496797906109,0.07932554129143514,0.11500150920615755,0.06764912280701754,0.039201451905626135,0.02666666666666667,0.024915487667459626,0.011350023957834212,0.011042987528739636,0.020743238290698532,0.02325162220620043,0.023574102005474558,0.02621132516053707,0.016405608120643504,0.004864509967768891,0.009906711797242632,0.01323943661971831,0.017649942801111294,0.025680142384947875,0.022289444355994267,0.017497304917489014,0.01336014940382129,0.015415090941833244,0.018093316681077276,0.01911294257984059,0.02578405850997893,0.022443545319362317,0.01585120029320139
L26698,0.0013385124140465068,0.004866259512067671,0.0007982261640798226,0.0011492862327607063,0.0036047402334069296,0.0019174269367558368,0.0046547711404189285,0.0044832003153019995,0.001744765702891326,0.0024576494338628984,0.007493834187061278,0.013201845077143313,0.01190639113179143,0.012207792207792207,0.006993006993006993,0.00525328330206379,0.002799900447984072,0.00029756000793493357,0.011464869470911769,0.01704070835885727,0.02069361946733091,0.017054029580440687,0.010526315789473684,0.006715063520871143,0.0009638554216867467,0.0025875380827177497,0.0014075227599425009,0.004145474813627813,0.007989445136700139,0.020043258832011537,0.022009943578571032,0.02591943957968476,0.0018817418038217914,0.006088098364569655,0.001651118632873772,0.0038028169014084506,0.0066459661164678325,0.011695906432748536,0.008756567425569177,0.011941288664068331,0.004130153713546904,0.008752025931928687,0.010759919300605244,0.016049449655695932,0.02243708937647205,0.012829823287339628,0.01805021073850101
L26702,0.0050128602173114285,0.007250400078382705,0.004050258684405026,0.006986450520203242,0.012165998287748387,0.010731405597649606,0.01065425394362555,0.009261996255788748,0.03963110667996012,0.02089002018783464,0.018212862834376783,0.018450771433115958,0.038866840016422606,0.020779220779220783,0.013744875813841331,0.02026266416510319,0.034905425584868095,0.010150102492891623,0.015647997521109302,0.021662861279723784,0.05729066871048093,0.08768487775430124,0.05431578947368421,0.03157894736842105,0.014832663989290496,0.014607069821793746,0.006648298993770964,0.008221277781648436,0.016088836766107163,0.02094448449891853,0.020501647952628342,0.022825452422650317,0.0065463412048448215,0.004476542915124746,0.0054486914884834476,0.009577464788732394,0.013564307893446642,0.020594965675057208,0.017035503900652758,0.014429057135749232,0.008044821146387012,0.00932829101386638,0.010503730745828931,0.015127690722767448,0.01775753068055039,0.016322578414081683,0.013377313542239326
L26671,0.008214791874442287,0.0002612756785002776,0.001951219512195122,0.003568836196467457,0.0025233181633848513,0.003154476573372507,0.002534264287561417,0.0028081584392550987,0.01296111665004985,0.0046519792855262,0.0030354771390627964,0.0025449339907746144,0.006979608594498426,0.003376623376623377,0.0019291053773812395,0.00225140712945591,0.021154803384768543,0.0038021556569463725,0.004338058718723371,0.01308681851088712,0.022034872580954202,0.027316631451856324,0.013333333333333334,0.007622504537205081,0.01183400267737617,0.010308417845665873,0.004701724964063249,0.0028217097470912005,0.004654401524591366,0.0023071377072819035,0.0030724540528462092,0.0033858727378867485,0.00985926691579868,0.00038796705264414465,0.004458020308759184,0.0036619718309859155,0.00408563490766465,0.005085176709890669,0.005253940455341506,0.0030682477817397798,0.0053153282574342755,0.006086799927966865,0.0075895859352483434,0.0039852518570731455,0.008026527829428538,0.006120966905280631,0.002473886750962067
L26675,0.0013385124140465068,0.004866259512067671,0.0007982261640798226,0.0011492862327607063,0.0036047402334069296,0.0019174269367558368,0.0046547711404189285,0.0044832003153019995,0.001744765702891326,0.0024576494338628984,0.007493834187061278,0.013201845077143313,0.01190639113179143,0.012207792207792207,0.006993006993006993,0.00525328330206379,0.002799900447984072,0.00029756000793493357,0.011464869470911769,0.01704070835885727,0.02069361946733091,0.017054029580440687,0.010526315789473684,0.006715063520871143,0.0009638554216867467,0.0025875380827177497,0.0014075227599425009,0.004145474813627813,0.007989445136700139,0.020043258832011537,0.022009943578571032,0.02591943957968476,0.0018817418038217914,0.006088098364569655,0.001651118632873772,0.0038028169014084506,0.0066459661164678325,0.011695906432748536,0.008756567425569177,0.011941288664068331,0.004130153713546904,0.008752025931928687,0.010759919300605244,0.016049449655695932,0.02243708937647205,0.012829823287339628,0.01805021073850101
L26676,0.0050128602173114285,0.007250400078382705,0.004050258684405026,0.006986450520203242,0.012165998287748387,0.010731405597649606,0.01065425394362555,0.009261996255788748,0.03963110667996012,0.02089002018783464,0.018212862834376783,0.018450771433115958,0.038866840016422606,0.020779220779220783,0.013744875813841331,0.02026266416510319,0.034905425584868095,0.010150102492891623,0.015647997521109302,0.021662861279723784,0.05729066871048093,0.08768487775430124,0.05431578947368421,0.03157894736842105,0.014832663989290496,0.014607069821793746,0.006648298993770964,0.008221277781648436,0.016088836766107163,0.02094448449891853,0.020501647952628342,0.022825452422650317,0.0065463412048448215,0.004476542915124746,0.0054486914884834476,0.009577464788732394,0.013564307893446642,0.020594965675057208,0.017035503900652758,0.014429057135749232,0.008044821146387012,0.00932829101386638,0.010503730745828931,0.015127690722767448,0.01775753068055039,0.016322578414081683,0.013377313542239326
L26670,0.008214791874442287,0.0002612756785002776,0.001951219512195122,0.003568836196467457,0.0025233181633848513,0.003154476573372507,0.002534264287561417,0.0028081584392550987,0.01296111665004985,0.0046519792855262,0.0030354771390627964,0.0025449339907746144,0.006979608594498426,0.003376623376623377,0.0019291053773812395,0.00225140712945591,0.021154803384768543,0.0038021556569463725,0.004338058718723371,0.01308681851088712,0.022034872580954202,0.027316631451856324,0.013333333333333334,0.007622504537205081,0.01183400267737617,0.010308417845665873,0.004701724964063249,0.0028217097470912005,0.004654401524591366,0.0023071377072819035,0.0030724540528462092,0.0033858727378867485,0.00985926691579868,0.00038796705264414465,0.004458020308759184,0.0036619718309859155,0.00408563490766465,0.005085176709890669,0.005253940455341506,0.0030682477817397798,0.0053153282574342755,0.006086799927966865,0.0075895859352483434,0.0039852518570731455,0.008026527829428538,0.006120966905280631,0.002473886750962067
